 Year , Month , Day ,Period,Flex Down
2032,7,26,18,163.5911895
2032,7,26,19,104.9774503
2032,7,26,20,94.78357272
2032,7,26,21,110.8028253
2032,7,26,22,118.4744687
2032,7,26,23,120.5511844
2032,7,26,24,97.36250575
2032,7,27,1,104.3097492
2032,7,27,2,115.3819786
2032,7,27,3,130.4554174
2032,7,27,4,89.22881468
2032,7,27,5,94.97615663
2032,7,27,6,106.8154542
2032,7,27,7,117.7456482
2032,7,27,8,160.1500494
2032,7,27,9,155.784622
2032,7,27,10,127.9854615
2032,7,27,11,142.8324892
2032,7,27,12,155.8313265
2032,7,27,13,140.3023749
2032,7,27,14,180
2032,7,27,15,173.3676097
2032,7,27,16,148.5214025
2032,7,27,17,180
2032,7,27,18,163.5911895
2032,7,27,19,104.9774503
2032,7,27,20,94.78357272
2032,7,27,21,110.8028253
2032,7,27,22,118.4744687
2032,7,27,23,120.5511844
2032,7,27,24,97.36250575
2032,7,28,1,104.3097492
2032,7,28,2,115.3819786
2032,7,28,3,130.4554174
2032,7,28,4,89.22881468
2032,7,28,5,94.97615663
2032,7,28,6,106.8154542
2032,7,28,7,117.7456482
2032,7,28,8,160.1500494
2032,7,28,9,155.784622
2032,7,28,10,127.9854615
2032,7,28,11,142.8324892
2032,7,28,12,155.8313265
2032,7,28,13,140.3023749
2032,7,28,14,180
2032,7,28,15,173.3676097
2032,7,28,16,148.5214025
2032,7,28,17,180
2032,7,28,18,163.5911895
2032,7,28,19,104.9774503
2032,7,28,20,94.78357272
2032,7,28,21,110.8028253
2032,7,28,22,118.4744687
2032,7,28,23,120.5511844
2032,7,28,24,97.36250575
2032,7,29,1,104.3097492
2032,7,29,2,115.3819786
2032,7,29,3,130.4554174
2032,7,29,4,89.22881468
2032,7,29,5,94.97615663
2032,7,29,6,106.8154542
2032,7,29,7,117.7456482
2032,7,29,8,160.1500494
2032,7,29,9,155.784622
2032,7,29,10,127.9854615
2032,7,29,11,142.8324892
2032,7,29,12,155.8313265
2032,7,29,13,140.3023749
2032,7,29,14,180
2032,7,29,15,173.3676097
2032,7,29,16,148.5214025
2032,7,29,17,180
2032,7,29,18,163.5911895
2032,7,29,19,104.9774503
2032,7,29,20,94.78357272
2032,7,29,21,110.8028253
2032,7,29,22,118.4744687
2032,7,29,23,120.5511844
2032,7,29,24,97.36250575
2032,7,30,1,104.3097492
2032,7,30,2,115.3819786
2032,7,30,3,130.4554174
2032,7,30,4,89.22881468
2032,7,30,5,94.97615663
2032,7,30,6,106.8154542
2032,7,30,7,117.7456482
2032,7,30,8,160.1500494
2032,7,30,9,155.784622
2032,7,30,10,127.9854615
2032,7,30,11,142.8324892
2032,7,30,12,155.8313265
2032,7,30,13,140.3023749
2032,7,30,14,180
2032,7,30,15,173.3676097
2032,7,30,16,148.5214025
2032,7,30,17,180
2032,7,30,18,163.5911895
2032,7,30,19,104.9774503
2032,7,30,20,94.78357272
2032,7,30,21,110.8028253
2032,7,30,22,118.4744687
2032,7,30,23,120.5511844
2032,7,30,24,97.36250575
2032,7,31,1,104.3097492
2032,7,31,2,115.3819786
2032,7,31,3,130.4554174
2032,7,31,4,89.22881468
2032,7,31,5,94.97615663
2032,7,31,6,106.8154542
2032,7,31,7,117.7456482
2032,7,31,8,160.1500494
2032,7,31,9,155.784622
2032,7,31,10,127.9854615
2032,7,31,11,142.8324892
2032,7,31,12,155.8313265
2032,7,31,13,140.3023749
2032,7,31,14,180
2032,7,31,15,173.3676097
2032,7,31,16,148.5214025
2032,7,31,17,180
2032,7,31,18,163.5911895
2032,7,31,19,104.9774503
2032,7,31,20,94.78357272
2032,7,31,21,110.8028253
2032,7,31,22,118.4744687
2032,7,31,23,120.5511844
2032,7,31,24,97.36250575
2032,8,1,1,119.969974
2032,8,1,2,127.1338173
2032,8,1,3,130.0227786
2032,8,1,4,99.80580496
2032,8,1,5,98.45892435
2032,8,1,6,109.8390895
2032,8,1,7,122.6442152
2032,8,1,8,134.9223008
2032,8,1,9,154.8131897
2032,8,1,10,119.950454
2032,8,1,11,125.0061363
2032,8,1,12,153.095429
2032,8,1,13,114.5824516
2032,8,1,14,133.1655
2032,8,1,15,151.5338283
2032,8,1,16,138.6311024
2032,8,1,17,180
2032,8,1,18,158.9904716
2032,8,1,19,120.7507744
2032,8,1,20,111.2835701
2032,8,1,21,124.283896
2032,8,1,22,118.1546132
2032,8,1,23,125.9821367
2032,8,1,24,115.8122122
2032,8,2,1,119.969974
2032,8,2,2,127.1338173
2032,8,2,3,130.0227786
2032,8,2,4,99.80580496
2032,8,2,5,98.45892435
2032,8,2,6,109.8390895
2032,8,2,7,122.6442152
2032,8,2,8,134.9223008
2032,8,2,9,154.8131897
2032,8,2,10,119.950454
2032,8,2,11,125.0061363
2032,8,2,12,153.095429
2032,8,2,13,114.5824516
2032,8,2,14,133.1655
2032,8,2,15,151.5338283
2032,8,2,16,138.6311024
2032,8,2,17,180
2032,8,2,18,158.9904716
2032,8,2,19,120.7507744
2032,8,2,20,111.2835701
2032,8,2,21,124.283896
2032,8,2,22,118.1546132
2032,8,2,23,125.9821367
2032,8,2,24,115.8122122
2032,8,3,1,119.969974
2032,8,3,2,127.1338173
2032,8,3,3,130.0227786
2032,8,3,4,99.80580496
2032,8,3,5,98.45892435
2032,8,3,6,109.8390895
2032,8,3,7,122.6442152
2032,8,3,8,134.9223008
2032,8,3,9,154.8131897
2032,8,3,10,119.950454
2032,8,3,11,125.0061363
2032,8,3,12,153.095429
2032,8,3,13,114.5824516
2032,8,3,14,133.1655
2032,8,3,15,151.5338283
2032,8,3,16,138.6311024
2032,8,3,17,180
2032,8,3,18,158.9904716
2032,8,3,19,120.7507744
2032,8,3,20,111.2835701
2032,8,3,21,124.283896
2032,8,3,22,118.1546132
2032,8,3,23,125.9821367
2032,8,3,24,115.8122122
2032,8,4,1,119.969974
2032,8,4,2,127.1338173
2032,8,4,3,130.0227786
2032,8,4,4,99.80580496
2032,8,4,5,98.45892435
2032,8,4,6,109.8390895
2032,8,4,7,122.6442152
2032,8,4,8,134.9223008
2032,8,4,9,154.8131897
2032,8,4,10,119.950454
2032,8,4,11,125.0061363
2032,8,4,12,153.095429
2032,8,4,13,114.5824516
2032,8,4,14,133.1655
2032,8,4,15,151.5338283
2032,8,4,16,138.6311024
2032,8,4,17,180
2032,8,4,18,158.9904716
2032,8,4,19,120.7507744
2032,8,4,20,111.2835701
2032,8,4,21,124.283896
2032,8,4,22,118.1546132
2032,8,4,23,125.9821367
2032,8,4,24,115.8122122
2032,8,5,1,119.969974
2032,8,5,2,127.1338173
2032,8,5,3,130.0227786
2032,8,5,4,99.80580496
2032,8,5,5,98.45892435
2032,8,5,6,109.8390895
2032,8,5,7,122.6442152
2032,8,5,8,134.9223008
2032,8,5,9,154.8131897
2032,8,5,10,119.950454
2032,8,5,11,125.0061363
2032,8,5,12,153.095429
2032,8,5,13,114.5824516
2032,8,5,14,133.1655
2032,8,5,15,151.5338283
2032,8,5,16,138.6311024
2032,8,5,17,180
2032,8,5,18,158.9904716
2032,8,5,19,120.7507744
2032,8,5,20,111.2835701
2032,8,5,21,124.283896
2032,8,5,22,118.1546132
2032,8,5,23,125.9821367
2032,8,5,24,115.8122122
2032,8,6,1,119.969974
2032,8,6,2,127.1338173
2032,8,6,3,130.0227786
2032,8,6,4,99.80580496
2032,8,6,5,98.45892435
2032,8,6,6,109.8390895
2032,8,6,7,122.6442152
2032,8,6,8,134.9223008
2032,8,6,9,154.8131897
2032,8,6,10,119.950454
2032,8,6,11,125.0061363
2032,8,6,12,153.095429
2032,8,6,13,114.5824516
2032,8,6,14,133.1655
2032,8,6,15,151.5338283
2032,8,6,16,138.6311024
2032,8,6,17,180
2032,8,6,18,158.9904716
2032,8,6,19,120.7507744
2032,8,6,20,111.2835701
2032,8,6,21,124.283896
2032,8,6,22,118.1546132
2032,8,6,23,125.9821367
2032,8,6,24,115.8122122
2032,8,7,1,119.969974
2032,8,7,2,127.1338173
2032,8,7,3,130.0227786
2032,8,7,4,99.80580496
2032,8,7,5,98.45892435
2032,8,7,6,109.8390895
2032,8,7,7,122.6442152
2032,8,7,8,134.9223008
2032,8,7,9,154.8131897
2032,8,7,10,119.950454
2032,8,7,11,125.0061363
2032,8,7,12,153.095429
2032,8,7,13,114.5824516
2032,8,7,14,133.1655
2032,8,7,15,151.5338283
2032,8,7,16,138.6311024
2032,8,7,17,180
2032,8,7,18,158.9904716
2032,8,7,19,120.7507744
2032,8,7,20,111.2835701
2032,8,7,21,124.283896
2032,8,7,22,118.1546132
2032,8,7,23,125.9821367
2032,8,7,24,115.8122122
2032,8,8,1,119.969974
2032,8,8,2,127.1338173
2032,8,8,3,130.0227786
2032,8,8,4,99.80580496
2032,8,8,5,98.45892435
2032,8,8,6,109.8390895
2032,8,8,7,122.6442152
2032,8,8,8,134.9223008
2032,8,8,9,154.8131897
2032,8,8,10,119.950454
2032,8,8,11,125.0061363
2032,8,8,12,153.095429
2032,8,8,13,114.5824516
2032,8,8,14,133.1655
2032,8,8,15,151.5338283
2032,8,8,16,138.6311024
2032,8,8,17,180
2032,8,8,18,158.9904716
2032,8,8,19,120.7507744
2032,8,8,20,111.2835701
2032,8,8,21,124.283896
2032,8,8,22,118.1546132
2032,8,8,23,125.9821367
2032,8,8,24,115.8122122
2032,8,9,1,119.969974
2032,8,9,2,127.1338173
2032,8,9,3,130.0227786
2032,8,9,4,99.80580496
2032,8,9,5,98.45892435
2032,8,9,6,109.8390895
2032,8,9,7,122.6442152
2032,8,9,8,134.9223008
2032,8,9,9,154.8131897
2032,8,9,10,119.950454
2032,8,9,11,125.0061363
2032,8,9,12,153.095429
2032,8,9,13,114.5824516
2032,8,9,14,133.1655
2032,8,9,15,151.5338283
2032,8,9,16,138.6311024
2032,8,9,17,180
2032,8,9,18,158.9904716
2032,8,9,19,120.7507744
2032,8,9,20,111.2835701
2032,8,9,21,124.283896
2032,8,9,22,118.1546132
2032,8,9,23,125.9821367
2032,8,9,24,115.8122122
2032,8,10,1,119.969974
2032,8,10,2,127.1338173
2032,8,10,3,130.0227786
2032,8,10,4,99.80580496
2032,8,10,5,98.45892435
2032,8,10,6,109.8390895
2032,8,10,7,122.6442152
2032,8,10,8,134.9223008
2032,8,10,9,154.8131897
2032,8,10,10,119.950454
2032,8,10,11,125.0061363
2032,8,10,12,153.095429
2032,8,10,13,114.5824516
2032,8,10,14,133.1655
2032,8,10,15,151.5338283
2032,8,10,16,138.6311024
2032,8,10,17,180
2032,8,10,18,158.9904716
2032,8,10,19,120.7507744
2032,8,10,20,111.2835701
2032,8,10,21,124.283896
2032,8,10,22,118.1546132
2032,8,10,23,125.9821367
2032,8,10,24,115.8122122
2032,8,11,1,119.969974
2032,8,11,2,127.1338173
2032,8,11,3,130.0227786
2032,8,11,4,99.80580496
2032,8,11,5,98.45892435
2032,8,11,6,109.8390895
2032,8,11,7,122.6442152
2032,8,11,8,134.9223008
2032,8,11,9,154.8131897
2032,8,11,10,119.950454
2032,8,11,11,125.0061363
2032,8,11,12,153.095429
2032,8,11,13,114.5824516
2032,8,11,14,133.1655
2032,8,11,15,151.5338283
2032,8,11,16,138.6311024
2032,8,11,17,180
2032,8,11,18,158.9904716
2032,8,11,19,120.7507744
2032,8,11,20,111.2835701
2032,8,11,21,124.283896
2032,8,11,22,118.1546132
2032,8,11,23,125.9821367
2032,8,11,24,115.8122122
2032,8,12,1,119.969974
2032,8,12,2,127.1338173
2032,8,12,3,130.0227786
2032,8,12,4,99.80580496
2032,8,12,5,98.45892435
2032,8,12,6,109.8390895
2032,8,12,7,122.6442152
2032,8,12,8,134.9223008
2032,8,12,9,154.8131897
2032,8,12,10,119.950454
2032,8,12,11,125.0061363
2032,8,12,12,153.095429
2032,8,12,13,114.5824516
2032,8,12,14,133.1655
2032,8,12,15,151.5338283
2032,8,12,16,138.6311024
2032,8,12,17,180
2032,8,12,18,158.9904716
2032,8,12,19,120.7507744
2032,8,12,20,111.2835701
2032,8,12,21,124.283896
2032,8,12,22,118.1546132
2032,8,12,23,125.9821367
2032,8,12,24,115.8122122
2032,8,13,1,119.969974
2032,8,13,2,127.1338173
2032,8,13,3,130.0227786
2032,8,13,4,99.80580496
2032,8,13,5,98.45892435
2032,8,13,6,109.8390895
2032,8,13,7,122.6442152
2032,8,13,8,134.9223008
2032,8,13,9,154.8131897
2032,8,13,10,119.950454
2032,8,13,11,125.0061363
2032,8,13,12,153.095429
2032,8,13,13,114.5824516
2032,8,13,14,133.1655
2032,8,13,15,151.5338283
2032,8,13,16,138.6311024
2032,8,13,17,180
2032,8,13,18,158.9904716
2032,8,13,19,120.7507744
2032,8,13,20,111.2835701
2032,8,13,21,124.283896
2032,8,13,22,118.1546132
2032,8,13,23,125.9821367
2032,8,13,24,115.8122122
2032,8,14,1,119.969974
2032,8,14,2,127.1338173
2032,8,14,3,130.0227786
2032,8,14,4,99.80580496
2032,8,14,5,98.45892435
2032,8,14,6,109.8390895
2032,8,14,7,122.6442152
2032,8,14,8,134.9223008
2032,8,14,9,154.8131897
2032,8,14,10,119.950454
2032,8,14,11,125.0061363
2032,8,14,12,153.095429
2032,8,14,13,114.5824516
2032,8,14,14,133.1655
2032,8,14,15,151.5338283
2032,8,14,16,138.6311024
2032,8,14,17,180
2032,8,14,18,158.9904716
2032,8,14,19,120.7507744
2032,8,14,20,111.2835701
2032,8,14,21,124.283896
2032,8,14,22,118.1546132
2032,8,14,23,125.9821367
2032,8,14,24,115.8122122
2032,8,15,1,119.969974
2032,8,15,2,127.1338173
2032,8,15,3,130.0227786
2032,8,15,4,99.80580496
2032,8,15,5,98.45892435
2032,8,15,6,109.8390895
2032,8,15,7,122.6442152
2032,8,15,8,134.9223008
2032,8,15,9,154.8131897
2032,8,15,10,119.950454
2032,8,15,11,125.0061363
2032,8,15,12,153.095429
2032,8,15,13,114.5824516
2032,8,15,14,133.1655
2032,8,15,15,151.5338283
2032,8,15,16,138.6311024
2032,8,15,17,180
2032,8,15,18,158.9904716
2032,8,15,19,120.7507744
2032,8,15,20,111.2835701
2032,8,15,21,124.283896
2032,8,15,22,118.1546132
2032,8,15,23,125.9821367
2032,8,15,24,115.8122122
2032,8,16,1,119.969974
2032,8,16,2,127.1338173
2032,8,16,3,130.0227786
2032,8,16,4,99.80580496
2032,8,16,5,98.45892435
2032,8,16,6,109.8390895
2032,8,16,7,122.6442152
2032,8,16,8,134.9223008
2032,8,16,9,154.8131897
2032,8,16,10,119.950454
2032,8,16,11,125.0061363
2032,8,16,12,153.095429
2032,8,16,13,114.5824516
2032,8,16,14,133.1655
2032,8,16,15,151.5338283
2032,8,16,16,138.6311024
2032,8,16,17,180
2032,8,16,18,158.9904716
2032,8,16,19,120.7507744
2032,8,16,20,111.2835701
2032,8,16,21,124.283896
2032,8,16,22,118.1546132
2032,8,16,23,125.9821367
2032,8,16,24,115.8122122
2032,8,17,1,119.969974
2032,8,17,2,127.1338173
2032,8,17,3,130.0227786
2032,8,17,4,99.80580496
2032,8,17,5,98.45892435
2032,8,17,6,109.8390895
2032,8,17,7,122.6442152
2032,8,17,8,134.9223008
2032,8,17,9,154.8131897
2032,8,17,10,119.950454
2032,8,17,11,125.0061363
2032,8,17,12,153.095429
2032,8,17,13,114.5824516
2032,8,17,14,133.1655
2032,8,17,15,151.5338283
2032,8,17,16,138.6311024
2032,8,17,17,180
2032,8,17,18,158.9904716
2032,8,17,19,120.7507744
2032,8,17,20,111.2835701
2032,8,17,21,124.283896
2032,8,17,22,118.1546132
2032,8,17,23,125.9821367
2032,8,17,24,115.8122122
2032,8,18,1,119.969974
2032,8,18,2,127.1338173
2032,8,18,3,130.0227786
2032,8,18,4,99.80580496
2032,8,18,5,98.45892435
2032,8,18,6,109.8390895
2032,8,18,7,122.6442152
2032,8,18,8,134.9223008
2032,8,18,9,154.8131897
2032,8,18,10,119.950454
2032,8,18,11,125.0061363
2032,8,18,12,153.095429
2032,8,18,13,114.5824516
2032,8,18,14,133.1655
2032,8,18,15,151.5338283
2032,8,18,16,138.6311024
2032,8,18,17,180
2032,8,18,18,158.9904716
2032,8,18,19,120.7507744
2032,8,18,20,111.2835701
2032,8,18,21,124.283896
2032,8,18,22,118.1546132
2032,8,18,23,125.9821367
2032,8,18,24,115.8122122
2032,8,19,1,119.969974
2032,8,19,2,127.1338173
2032,8,19,3,130.0227786
2032,8,19,4,99.80580496
2032,8,19,5,98.45892435
2032,8,19,6,109.8390895
2032,8,19,7,122.6442152
2032,8,19,8,134.9223008
2032,8,19,9,154.8131897
2032,8,19,10,119.950454
2032,8,19,11,125.0061363
2032,8,19,12,153.095429
2032,8,19,13,114.5824516
2032,8,19,14,133.1655
2032,8,19,15,151.5338283
2032,8,19,16,138.6311024
2032,8,19,17,180
2032,8,19,18,158.9904716
2032,8,19,19,120.7507744
2032,8,19,20,111.2835701
2032,8,19,21,124.283896
2032,8,19,22,118.1546132
2032,8,19,23,125.9821367
2032,8,19,24,115.8122122
2032,8,20,1,119.969974
2032,8,20,2,127.1338173
2032,8,20,3,130.0227786
2032,8,20,4,99.80580496
2032,8,20,5,98.45892435
2032,8,20,6,109.8390895
2032,8,20,7,122.6442152
2032,8,20,8,134.9223008
2032,8,20,9,154.8131897
2032,8,20,10,119.950454
2032,8,20,11,125.0061363
2032,8,20,12,153.095429
2032,8,20,13,114.5824516
2032,8,20,14,133.1655
2032,8,20,15,151.5338283
2032,8,20,16,138.6311024
2032,8,20,17,180
2032,8,20,18,158.9904716
2032,8,20,19,120.7507744
2032,8,20,20,111.2835701
2032,8,20,21,124.283896
2032,8,20,22,118.1546132
2032,8,20,23,125.9821367
2032,8,20,24,115.8122122
2032,8,21,1,119.969974
2032,8,21,2,127.1338173
2032,8,21,3,130.0227786
2032,8,21,4,99.80580496
2032,8,21,5,98.45892435
2032,8,21,6,109.8390895
2032,8,21,7,122.6442152
2032,8,21,8,134.9223008
2032,8,21,9,154.8131897
2032,8,21,10,119.950454
2032,8,21,11,125.0061363
2032,8,21,12,153.095429
2032,8,21,13,114.5824516
2032,8,21,14,133.1655
2032,8,21,15,151.5338283
2032,8,21,16,138.6311024
2032,8,21,17,180
2032,8,21,18,158.9904716
2032,8,21,19,120.7507744
2032,8,21,20,111.2835701
2032,8,21,21,124.283896
2032,8,21,22,118.1546132
2032,8,21,23,125.9821367
2032,8,21,24,115.8122122
2032,8,22,1,119.969974
2032,8,22,2,127.1338173
2032,8,22,3,130.0227786
2032,8,22,4,99.80580496
2032,8,22,5,98.45892435
2032,8,22,6,109.8390895
2032,8,22,7,122.6442152
2032,8,22,8,134.9223008
2032,8,22,9,154.8131897
2032,8,22,10,119.950454
2032,8,22,11,125.0061363
2032,8,22,12,153.095429
2032,8,22,13,114.5824516
2032,8,22,14,133.1655
2032,8,22,15,151.5338283
2032,8,22,16,138.6311024
2032,8,22,17,180
2032,8,22,18,158.9904716
2032,8,22,19,120.7507744
2032,8,22,20,111.2835701
2032,8,22,21,124.283896
2032,8,22,22,118.1546132
2032,8,22,23,125.9821367
2032,8,22,24,115.8122122
2032,8,23,1,119.969974
2032,8,23,2,127.1338173
2032,8,23,3,130.0227786
2032,8,23,4,99.80580496
2032,8,23,5,98.45892435
2032,8,23,6,109.8390895
2032,8,23,7,122.6442152
2032,8,23,8,134.9223008
2032,8,23,9,154.8131897
2032,8,23,10,119.950454
2032,8,23,11,125.0061363
2032,8,23,12,153.095429
2032,8,23,13,114.5824516
2032,8,23,14,133.1655
2032,8,23,15,151.5338283
2032,8,23,16,138.6311024
2032,8,23,17,180
2032,8,23,18,158.9904716
2032,8,23,19,120.7507744
2032,8,23,20,111.2835701
2032,8,23,21,124.283896
2032,8,23,22,118.1546132
2032,8,23,23,125.9821367
2032,8,23,24,115.8122122
2032,8,24,1,119.969974
2032,8,24,2,127.1338173
2032,8,24,3,130.0227786
2032,8,24,4,99.80580496
2032,8,24,5,98.45892435
2032,8,24,6,109.8390895
2032,8,24,7,122.6442152
2032,8,24,8,134.9223008
2032,8,24,9,154.8131897
2032,8,24,10,119.950454
2032,8,24,11,125.0061363
2032,8,24,12,153.095429
2032,8,24,13,114.5824516
2032,8,24,14,133.1655
2032,8,24,15,151.5338283
2032,8,24,16,138.6311024
2032,8,24,17,180
2032,8,24,18,158.9904716
2032,8,24,19,120.7507744
2032,8,24,20,111.2835701
2032,8,24,21,124.283896
2032,8,24,22,118.1546132
2032,8,24,23,125.9821367
2032,8,24,24,115.8122122
2032,8,25,1,119.969974
2032,8,25,2,127.1338173
2032,8,25,3,130.0227786
2032,8,25,4,99.80580496
2032,8,25,5,98.45892435
2032,8,25,6,109.8390895
2032,8,25,7,122.6442152
2032,8,25,8,134.9223008
2032,8,25,9,154.8131897
2032,8,25,10,119.950454
2032,8,25,11,125.0061363
2032,8,25,12,153.095429
2032,8,25,13,114.5824516
2032,8,25,14,133.1655
2032,8,25,15,151.5338283
2032,8,25,16,138.6311024
2032,8,25,17,180
2032,8,25,18,158.9904716
2032,8,25,19,120.7507744
2032,8,25,20,111.2835701
2032,8,25,21,124.283896
2032,8,25,22,118.1546132
2032,8,25,23,125.9821367
2032,8,25,24,115.8122122
2032,8,26,1,119.969974
2032,8,26,2,127.1338173
2032,8,26,3,130.0227786
2032,8,26,4,99.80580496
2032,8,26,5,98.45892435
2032,8,26,6,109.8390895
2032,8,26,7,122.6442152
2032,8,26,8,134.9223008
2032,8,26,9,154.8131897
2032,8,26,10,119.950454
2032,8,26,11,125.0061363
2032,8,26,12,153.095429
2032,8,26,13,114.5824516
2032,8,26,14,133.1655
2032,8,26,15,151.5338283
2032,8,26,16,138.6311024
2032,8,26,17,180
2032,8,26,18,158.9904716
2032,8,26,19,120.7507744
2032,8,26,20,111.2835701
2032,8,26,21,124.283896
2032,8,26,22,118.1546132
2032,8,26,23,125.9821367
2032,8,26,24,115.8122122
2032,8,27,1,119.969974
2032,8,27,2,127.1338173
2032,8,27,3,130.0227786
2032,8,27,4,99.80580496
2032,8,27,5,98.45892435
2032,8,27,6,109.8390895
2032,8,27,7,122.6442152
2032,8,27,8,134.9223008
2032,8,27,9,154.8131897
2032,8,27,10,119.950454
2032,8,27,11,125.0061363
2032,8,27,12,153.095429
2032,8,27,13,114.5824516
2032,8,27,14,133.1655
2032,8,27,15,151.5338283
2032,8,27,16,138.6311024
2032,8,27,17,180
2032,8,27,18,158.9904716
2032,8,27,19,120.7507744
2032,8,27,20,111.2835701
2032,8,27,21,124.283896
2032,8,27,22,118.1546132
2032,8,27,23,125.9821367
2032,8,27,24,115.8122122
2032,8,28,1,119.969974
2032,8,28,2,127.1338173
2032,8,28,3,130.0227786
2032,8,28,4,99.80580496
2032,8,28,5,98.45892435
2032,8,28,6,109.8390895
2032,8,28,7,122.6442152
2032,8,28,8,134.9223008
2032,8,28,9,154.8131897
2032,8,28,10,119.950454
2032,8,28,11,125.0061363
2032,8,28,12,153.095429
2032,8,28,13,114.5824516
2032,8,28,14,133.1655
2032,8,28,15,151.5338283
2032,8,28,16,138.6311024
2032,8,28,17,180
2032,8,28,18,158.9904716
2032,8,28,19,120.7507744
2032,8,28,20,111.2835701
2032,8,28,21,124.283896
2032,8,28,22,118.1546132
2032,8,28,23,125.9821367
2032,8,28,24,115.8122122
2032,8,29,1,119.969974
2032,8,29,2,127.1338173
2032,8,29,3,130.0227786
2032,8,29,4,99.80580496
2032,8,29,5,98.45892435
2032,8,29,6,109.8390895
2032,8,29,7,122.6442152
2032,8,29,8,134.9223008
2032,8,29,9,154.8131897
2032,8,29,10,119.950454
2032,8,29,11,125.0061363
2032,8,29,12,153.095429
2032,8,29,13,114.5824516
2032,8,29,14,133.1655
2032,8,29,15,151.5338283
2032,8,29,16,138.6311024
2032,8,29,17,180
2032,8,29,18,158.9904716
2032,8,29,19,120.7507744
2032,8,29,20,111.2835701
2032,8,29,21,124.283896
2032,8,29,22,118.1546132
2032,8,29,23,125.9821367
2032,8,29,24,115.8122122
2032,8,30,1,119.969974
2032,8,30,2,127.1338173
2032,8,30,3,130.0227786
2032,8,30,4,99.80580496
2032,8,30,5,98.45892435
2032,8,30,6,109.8390895
2032,8,30,7,122.6442152
2032,8,30,8,134.9223008
2032,8,30,9,154.8131897
2032,8,30,10,119.950454
2032,8,30,11,125.0061363
2032,8,30,12,153.095429
2032,8,30,13,114.5824516
2032,8,30,14,133.1655
2032,8,30,15,151.5338283
2032,8,30,16,138.6311024
2032,8,30,17,180
2032,8,30,18,158.9904716
2032,8,30,19,120.7507744
2032,8,30,20,111.2835701
2032,8,30,21,124.283896
2032,8,30,22,118.1546132
2032,8,30,23,125.9821367
2032,8,30,24,115.8122122
2032,8,31,1,119.969974
2032,8,31,2,127.1338173
2032,8,31,3,130.0227786
2032,8,31,4,99.80580496
2032,8,31,5,98.45892435
2032,8,31,6,109.8390895
2032,8,31,7,122.6442152
2032,8,31,8,134.9223008
2032,8,31,9,154.8131897
2032,8,31,10,119.950454
2032,8,31,11,125.0061363
2032,8,31,12,153.095429
2032,8,31,13,114.5824516
2032,8,31,14,133.1655
2032,8,31,15,151.5338283
2032,8,31,16,138.6311024
2032,8,31,17,180
2032,8,31,18,158.9904716
2032,8,31,19,120.7507744
2032,8,31,20,111.2835701
2032,8,31,21,124.283896
2032,8,31,22,118.1546132
2032,8,31,23,125.9821367
2032,8,31,24,115.8122122
2032,9,1,1,134.5907212
2032,9,1,2,133.4698112
2032,9,1,3,134.8760437
2032,9,1,4,107.118236
2032,9,1,5,98.57893978
2032,9,1,6,101.513686
2032,9,1,7,123.6873239
2032,9,1,8,122.586794
2032,9,1,9,159.8825269
2032,9,1,10,132.9806868
2032,9,1,11,124.1153077
2032,9,1,12,163.2044965
2032,9,1,13,123.5446626
2032,9,1,14,121.1194209
2032,9,1,15,125.378879
2032,9,1,16,120.4876353
2032,9,1,17,176.0847715
2032,9,1,18,158.5985754
2032,9,1,19,128.5989477
2032,9,1,20,124.5025311
2032,9,1,21,142.0906281
2032,9,1,22,136.3026564
2032,9,1,23,130.0663208
2032,9,1,24,143.1503976
2032,9,2,1,134.5907212
2032,9,2,2,133.4698112
2032,9,2,3,134.8760437
2032,9,2,4,107.118236
2032,9,2,5,98.57893978
2032,9,2,6,101.513686
2032,9,2,7,123.6873239
2032,9,2,8,122.586794
2032,9,2,9,159.8825269
2032,9,2,10,132.9806868
2032,9,2,11,124.1153077
2032,9,2,12,163.2044965
2032,9,2,13,123.5446626
2032,9,2,14,121.1194209
2032,9,2,15,125.378879
2032,9,2,16,120.4876353
2032,9,2,17,176.0847715
2032,9,2,18,158.5985754
2032,9,2,19,128.5989477
2032,9,2,20,124.5025311
2032,9,2,21,142.0906281
2032,9,2,22,136.3026564
2032,9,2,23,130.0663208
2032,9,2,24,143.1503976
2032,9,3,1,134.5907212
2032,9,3,2,133.4698112
2032,9,3,3,134.8760437
2032,9,3,4,107.118236
2032,9,3,5,98.57893978
2032,9,3,6,101.513686
2032,9,3,7,123.6873239
2032,9,3,8,122.586794
2032,9,3,9,159.8825269
2032,9,3,10,132.9806868
2032,9,3,11,124.1153077
2032,9,3,12,163.2044965
2032,9,3,13,123.5446626
2032,9,3,14,121.1194209
2032,9,3,15,125.378879
2032,9,3,16,120.4876353
2032,9,3,17,176.0847715
2032,9,3,18,158.5985754
2032,9,3,19,128.5989477
2032,9,3,20,124.5025311
2032,9,3,21,142.0906281
2032,9,3,22,136.3026564
2032,9,3,23,130.0663208
