 Year , Month , Day ,Period,Flex Down
2033,12,30,4,534.3759567
2033,12,30,5,453.4301245
2033,12,30,6,344.4969204
2033,12,30,7,351.8908183
2033,12,30,8,477.4536196
2033,12,30,9,443.1800999
2033,12,30,10,557.265009
2033,12,30,11,512.1542237
2033,12,30,12,408.7197307
2033,12,30,13,506.0415788
2033,12,30,14,455.0583836
2033,12,30,15,426.8975087
2033,12,30,16,505.3475667
2033,12,30,17,468.4848481
2033,12,30,18,600
2033,12,30,19,600
2033,12,30,20,505.080639
2033,12,30,21,512.1542237
2033,12,30,22,474.8644207
2033,12,30,23,570.3444675
2033,12,30,24,532.3873452
2033,12,31,1,600
2033,12,31,2,545.8138097
2033,12,31,3,436.8806056
2033,12,31,4,534.3759567
2033,12,31,5,453.4301245
2033,12,31,6,344.4969204
2033,12,31,7,351.8908183
2033,12,31,8,477.4536196
2033,12,31,9,443.1800999
2033,12,31,10,557.265009
2033,12,31,11,512.1542237
2033,12,31,12,408.7197307
2033,12,31,13,506.0415788
2033,12,31,14,455.0583836
2033,12,31,15,426.8975087
2033,12,31,16,505.3475667
2033,12,31,17,468.4848481
2033,12,31,18,600
2033,12,31,19,600
2033,12,31,20,505.080639
2033,12,31,21,512.1542237
2033,12,31,22,474.8644207
2033,12,31,23,570.3444675
2033,12,31,24,532.3873452
2034,1,1,1,523.848702
2034,1,1,2,458.7332578
2034,1,1,3,421.365521
2034,1,1,4,469.5068665
2034,1,1,5,501.9924899
2034,1,1,6,381.2786325
2034,1,1,7,354.4579086
2034,1,1,8,398.0673346
2034,1,1,9,360.5965996
2034,1,1,10,463.1621792
2034,1,1,11,488.582128
2034,1,1,12,368.5274589
2034,1,1,13,483.226223
2034,1,1,14,454.4691335
2034,1,1,15,455.6021133
2034,1,1,16,474.4507788
2034,1,1,17,380.2280512
2034,1,1,18,533.4481316
2034,1,1,19,535.734691
2034,1,1,20,407.33717
2034,1,1,21,453.253755
2034,1,1,22,478.9826984
2034,1,1,23,539.4632249
2034,1,1,24,430.9649506
2034,1,2,1,523.848702
2034,1,2,2,458.7332578
2034,1,2,3,421.365521
2034,1,2,4,469.5068665
2034,1,2,5,501.9924899
2034,1,2,6,381.2786325
2034,1,2,7,354.4579086
2034,1,2,8,398.0673346
2034,1,2,9,360.5965996
2034,1,2,10,463.1621792
2034,1,2,11,488.582128
2034,1,2,12,368.5274589
2034,1,2,13,483.226223
2034,1,2,14,454.4691335
2034,1,2,15,455.6021133
2034,1,2,16,474.4507788
2034,1,2,17,380.2280512
2034,1,2,18,533.4481316
2034,1,2,19,535.734691
2034,1,2,20,407.33717
2034,1,2,21,453.253755
2034,1,2,22,478.9826984
2034,1,2,23,539.4632249
2034,1,2,24,430.9649506
2034,1,3,1,523.848702
2034,1,3,2,458.7332578
2034,1,3,3,421.365521
2034,1,3,4,469.5068665
2034,1,3,5,501.9924899
2034,1,3,6,381.2786325
2034,1,3,7,354.4579086
2034,1,3,8,398.0673346
2034,1,3,9,360.5965996
2034,1,3,10,463.1621792
2034,1,3,11,488.582128
2034,1,3,12,368.5274589
2034,1,3,13,483.226223
2034,1,3,14,454.4691335
2034,1,3,15,455.6021133
2034,1,3,16,474.4507788
2034,1,3,17,380.2280512
2034,1,3,18,533.4481316
2034,1,3,19,535.734691
2034,1,3,20,407.33717
2034,1,3,21,453.253755
2034,1,3,22,478.9826984
2034,1,3,23,539.4632249
2034,1,3,24,430.9649506
2034,1,4,1,523.848702
2034,1,4,2,458.7332578
2034,1,4,3,421.365521
2034,1,4,4,469.5068665
2034,1,4,5,501.9924899
2034,1,4,6,381.2786325
2034,1,4,7,354.4579086
2034,1,4,8,398.0673346
2034,1,4,9,360.5965996
2034,1,4,10,463.1621792
2034,1,4,11,488.582128
2034,1,4,12,368.5274589
2034,1,4,13,483.226223
2034,1,4,14,454.4691335
2034,1,4,15,455.6021133
2034,1,4,16,474.4507788
2034,1,4,17,380.2280512
2034,1,4,18,533.4481316
2034,1,4,19,535.734691
2034,1,4,20,407.33717
2034,1,4,21,453.253755
2034,1,4,22,478.9826984
2034,1,4,23,539.4632249
2034,1,4,24,430.9649506
2034,1,5,1,523.848702
2034,1,5,2,458.7332578
2034,1,5,3,421.365521
2034,1,5,4,469.5068665
2034,1,5,5,501.9924899
2034,1,5,6,381.2786325
2034,1,5,7,354.4579086
2034,1,5,8,398.0673346
2034,1,5,9,360.5965996
2034,1,5,10,463.1621792
2034,1,5,11,488.582128
2034,1,5,12,368.5274589
2034,1,5,13,483.226223
2034,1,5,14,454.4691335
2034,1,5,15,455.6021133
2034,1,5,16,474.4507788
2034,1,5,17,380.2280512
2034,1,5,18,533.4481316
2034,1,5,19,535.734691
2034,1,5,20,407.33717
2034,1,5,21,453.253755
2034,1,5,22,478.9826984
2034,1,5,23,539.4632249
2034,1,5,24,430.9649506
2034,1,6,1,523.848702
2034,1,6,2,458.7332578
2034,1,6,3,421.365521
2034,1,6,4,469.5068665
2034,1,6,5,501.9924899
2034,1,6,6,381.2786325
2034,1,6,7,354.4579086
2034,1,6,8,398.0673346
2034,1,6,9,360.5965996
2034,1,6,10,463.1621792
2034,1,6,11,488.582128
2034,1,6,12,368.5274589
2034,1,6,13,483.226223
2034,1,6,14,454.4691335
2034,1,6,15,455.6021133
2034,1,6,16,474.4507788
2034,1,6,17,380.2280512
2034,1,6,18,533.4481316
2034,1,6,19,535.734691
2034,1,6,20,407.33717
2034,1,6,21,453.253755
2034,1,6,22,478.9826984
2034,1,6,23,539.4632249
2034,1,6,24,430.9649506
2034,1,7,1,523.848702
2034,1,7,2,458.7332578
2034,1,7,3,421.365521
2034,1,7,4,469.5068665
2034,1,7,5,501.9924899
2034,1,7,6,381.2786325
2034,1,7,7,354.4579086
2034,1,7,8,398.0673346
2034,1,7,9,360.5965996
2034,1,7,10,463.1621792
2034,1,7,11,488.582128
2034,1,7,12,368.5274589
2034,1,7,13,483.226223
2034,1,7,14,454.4691335
2034,1,7,15,455.6021133
2034,1,7,16,474.4507788
2034,1,7,17,380.2280512
2034,1,7,18,533.4481316
2034,1,7,19,535.734691
2034,1,7,20,407.33717
2034,1,7,21,453.253755
2034,1,7,22,478.9826984
2034,1,7,23,539.4632249
2034,1,7,24,430.9649506
2034,1,8,1,523.848702
2034,1,8,2,458.7332578
2034,1,8,3,421.365521
2034,1,8,4,469.5068665
2034,1,8,5,501.9924899
2034,1,8,6,381.2786325
2034,1,8,7,354.4579086
2034,1,8,8,398.0673346
2034,1,8,9,360.5965996
2034,1,8,10,463.1621792
2034,1,8,11,488.582128
2034,1,8,12,368.5274589
2034,1,8,13,483.226223
2034,1,8,14,454.4691335
2034,1,8,15,455.6021133
2034,1,8,16,474.4507788
2034,1,8,17,380.2280512
2034,1,8,18,533.4481316
2034,1,8,19,535.734691
2034,1,8,20,407.33717
2034,1,8,21,453.253755
2034,1,8,22,478.9826984
2034,1,8,23,539.4632249
2034,1,8,24,430.9649506
2034,1,9,1,523.848702
2034,1,9,2,458.7332578
2034,1,9,3,421.365521
2034,1,9,4,469.5068665
2034,1,9,5,501.9924899
2034,1,9,6,381.2786325
2034,1,9,7,354.4579086
2034,1,9,8,398.0673346
2034,1,9,9,360.5965996
2034,1,9,10,463.1621792
2034,1,9,11,488.582128
2034,1,9,12,368.5274589
2034,1,9,13,483.226223
2034,1,9,14,454.4691335
2034,1,9,15,455.6021133
2034,1,9,16,474.4507788
2034,1,9,17,380.2280512
2034,1,9,18,533.4481316
2034,1,9,19,535.734691
2034,1,9,20,407.33717
2034,1,9,21,453.253755
2034,1,9,22,478.9826984
2034,1,9,23,539.4632249
2034,1,9,24,430.9649506
2034,1,10,1,523.848702
2034,1,10,2,458.7332578
2034,1,10,3,421.365521
2034,1,10,4,469.5068665
2034,1,10,5,501.9924899
2034,1,10,6,381.2786325
2034,1,10,7,354.4579086
2034,1,10,8,398.0673346
2034,1,10,9,360.5965996
2034,1,10,10,463.1621792
2034,1,10,11,488.582128
2034,1,10,12,368.5274589
2034,1,10,13,483.226223
2034,1,10,14,454.4691335
2034,1,10,15,455.6021133
2034,1,10,16,474.4507788
2034,1,10,17,380.2280512
2034,1,10,18,533.4481316
2034,1,10,19,535.734691
2034,1,10,20,407.33717
2034,1,10,21,453.253755
2034,1,10,22,478.9826984
2034,1,10,23,539.4632249
2034,1,10,24,430.9649506
2034,1,11,1,523.848702
2034,1,11,2,458.7332578
2034,1,11,3,421.365521
2034,1,11,4,469.5068665
2034,1,11,5,501.9924899
2034,1,11,6,381.2786325
2034,1,11,7,354.4579086
2034,1,11,8,398.0673346
2034,1,11,9,360.5965996
2034,1,11,10,463.1621792
2034,1,11,11,488.582128
2034,1,11,12,368.5274589
2034,1,11,13,483.226223
2034,1,11,14,454.4691335
2034,1,11,15,455.6021133
2034,1,11,16,474.4507788
2034,1,11,17,380.2280512
2034,1,11,18,533.4481316
2034,1,11,19,535.734691
2034,1,11,20,407.33717
2034,1,11,21,453.253755
2034,1,11,22,478.9826984
2034,1,11,23,539.4632249
2034,1,11,24,430.9649506
2034,1,12,1,523.848702
2034,1,12,2,458.7332578
2034,1,12,3,421.365521
2034,1,12,4,469.5068665
2034,1,12,5,501.9924899
2034,1,12,6,381.2786325
2034,1,12,7,354.4579086
2034,1,12,8,398.0673346
2034,1,12,9,360.5965996
2034,1,12,10,463.1621792
2034,1,12,11,488.582128
2034,1,12,12,368.5274589
2034,1,12,13,483.226223
2034,1,12,14,454.4691335
2034,1,12,15,455.6021133
2034,1,12,16,474.4507788
2034,1,12,17,380.2280512
2034,1,12,18,533.4481316
2034,1,12,19,535.734691
2034,1,12,20,407.33717
2034,1,12,21,453.253755
2034,1,12,22,478.9826984
2034,1,12,23,539.4632249
2034,1,12,24,430.9649506
2034,1,13,1,523.848702
2034,1,13,2,458.7332578
2034,1,13,3,421.365521
2034,1,13,4,469.5068665
2034,1,13,5,501.9924899
2034,1,13,6,381.2786325
2034,1,13,7,354.4579086
2034,1,13,8,398.0673346
2034,1,13,9,360.5965996
2034,1,13,10,463.1621792
2034,1,13,11,488.582128
2034,1,13,12,368.5274589
2034,1,13,13,483.226223
2034,1,13,14,454.4691335
2034,1,13,15,455.6021133
2034,1,13,16,474.4507788
2034,1,13,17,380.2280512
2034,1,13,18,533.4481316
2034,1,13,19,535.734691
2034,1,13,20,407.33717
2034,1,13,21,453.253755
2034,1,13,22,478.9826984
2034,1,13,23,539.4632249
2034,1,13,24,430.9649506
2034,1,14,1,523.848702
2034,1,14,2,458.7332578
2034,1,14,3,421.365521
2034,1,14,4,469.5068665
2034,1,14,5,501.9924899
2034,1,14,6,381.2786325
2034,1,14,7,354.4579086
2034,1,14,8,398.0673346
2034,1,14,9,360.5965996
2034,1,14,10,463.1621792
2034,1,14,11,488.582128
2034,1,14,12,368.5274589
2034,1,14,13,483.226223
2034,1,14,14,454.4691335
2034,1,14,15,455.6021133
2034,1,14,16,474.4507788
2034,1,14,17,380.2280512
2034,1,14,18,533.4481316
2034,1,14,19,535.734691
2034,1,14,20,407.33717
2034,1,14,21,453.253755
2034,1,14,22,478.9826984
2034,1,14,23,539.4632249
2034,1,14,24,430.9649506
2034,1,15,1,523.848702
2034,1,15,2,458.7332578
2034,1,15,3,421.365521
2034,1,15,4,469.5068665
2034,1,15,5,501.9924899
2034,1,15,6,381.2786325
2034,1,15,7,354.4579086
2034,1,15,8,398.0673346
2034,1,15,9,360.5965996
2034,1,15,10,463.1621792
2034,1,15,11,488.582128
2034,1,15,12,368.5274589
2034,1,15,13,483.226223
2034,1,15,14,454.4691335
2034,1,15,15,455.6021133
2034,1,15,16,474.4507788
2034,1,15,17,380.2280512
2034,1,15,18,533.4481316
2034,1,15,19,535.734691
2034,1,15,20,407.33717
2034,1,15,21,453.253755
2034,1,15,22,478.9826984
2034,1,15,23,539.4632249
2034,1,15,24,430.9649506
2034,1,16,1,523.848702
2034,1,16,2,458.7332578
2034,1,16,3,421.365521
2034,1,16,4,469.5068665
2034,1,16,5,501.9924899
2034,1,16,6,381.2786325
2034,1,16,7,354.4579086
2034,1,16,8,398.0673346
2034,1,16,9,360.5965996
2034,1,16,10,463.1621792
2034,1,16,11,488.582128
2034,1,16,12,368.5274589
2034,1,16,13,483.226223
2034,1,16,14,454.4691335
2034,1,16,15,455.6021133
2034,1,16,16,474.4507788
2034,1,16,17,380.2280512
2034,1,16,18,533.4481316
2034,1,16,19,535.734691
2034,1,16,20,407.33717
2034,1,16,21,453.253755
2034,1,16,22,478.9826984
2034,1,16,23,539.4632249
2034,1,16,24,430.9649506
2034,1,17,1,523.848702
2034,1,17,2,458.7332578
2034,1,17,3,421.365521
2034,1,17,4,469.5068665
2034,1,17,5,501.9924899
2034,1,17,6,381.2786325
2034,1,17,7,354.4579086
2034,1,17,8,398.0673346
2034,1,17,9,360.5965996
2034,1,17,10,463.1621792
2034,1,17,11,488.582128
2034,1,17,12,368.5274589
2034,1,17,13,483.226223
2034,1,17,14,454.4691335
2034,1,17,15,455.6021133
2034,1,17,16,474.4507788
2034,1,17,17,380.2280512
2034,1,17,18,533.4481316
2034,1,17,19,535.734691
2034,1,17,20,407.33717
2034,1,17,21,453.253755
2034,1,17,22,478.9826984
2034,1,17,23,539.4632249
2034,1,17,24,430.9649506
2034,1,18,1,523.848702
2034,1,18,2,458.7332578
2034,1,18,3,421.365521
2034,1,18,4,469.5068665
2034,1,18,5,501.9924899
2034,1,18,6,381.2786325
2034,1,18,7,354.4579086
2034,1,18,8,398.0673346
2034,1,18,9,360.5965996
2034,1,18,10,463.1621792
2034,1,18,11,488.582128
2034,1,18,12,368.5274589
2034,1,18,13,483.226223
2034,1,18,14,454.4691335
2034,1,18,15,455.6021133
2034,1,18,16,474.4507788
2034,1,18,17,380.2280512
2034,1,18,18,533.4481316
2034,1,18,19,535.734691
2034,1,18,20,407.33717
2034,1,18,21,453.253755
2034,1,18,22,478.9826984
2034,1,18,23,539.4632249
2034,1,18,24,430.9649506
2034,1,19,1,523.848702
2034,1,19,2,458.7332578
2034,1,19,3,421.365521
2034,1,19,4,469.5068665
2034,1,19,5,501.9924899
2034,1,19,6,381.2786325
2034,1,19,7,354.4579086
2034,1,19,8,398.0673346
2034,1,19,9,360.5965996
2034,1,19,10,463.1621792
2034,1,19,11,488.582128
2034,1,19,12,368.5274589
2034,1,19,13,483.226223
2034,1,19,14,454.4691335
2034,1,19,15,455.6021133
2034,1,19,16,474.4507788
2034,1,19,17,380.2280512
2034,1,19,18,533.4481316
2034,1,19,19,535.734691
2034,1,19,20,407.33717
2034,1,19,21,453.253755
2034,1,19,22,478.9826984
2034,1,19,23,539.4632249
2034,1,19,24,430.9649506
2034,1,20,1,523.848702
2034,1,20,2,458.7332578
2034,1,20,3,421.365521
2034,1,20,4,469.5068665
2034,1,20,5,501.9924899
2034,1,20,6,381.2786325
2034,1,20,7,354.4579086
2034,1,20,8,398.0673346
2034,1,20,9,360.5965996
2034,1,20,10,463.1621792
2034,1,20,11,488.582128
2034,1,20,12,368.5274589
2034,1,20,13,483.226223
2034,1,20,14,454.4691335
2034,1,20,15,455.6021133
2034,1,20,16,474.4507788
2034,1,20,17,380.2280512
2034,1,20,18,533.4481316
2034,1,20,19,535.734691
2034,1,20,20,407.33717
2034,1,20,21,453.253755
2034,1,20,22,478.9826984
2034,1,20,23,539.4632249
2034,1,20,24,430.9649506
2034,1,21,1,523.848702
2034,1,21,2,458.7332578
2034,1,21,3,421.365521
2034,1,21,4,469.5068665
2034,1,21,5,501.9924899
2034,1,21,6,381.2786325
2034,1,21,7,354.4579086
2034,1,21,8,398.0673346
2034,1,21,9,360.5965996
2034,1,21,10,463.1621792
2034,1,21,11,488.582128
2034,1,21,12,368.5274589
2034,1,21,13,483.226223
2034,1,21,14,454.4691335
2034,1,21,15,455.6021133
2034,1,21,16,474.4507788
2034,1,21,17,380.2280512
2034,1,21,18,533.4481316
2034,1,21,19,535.734691
2034,1,21,20,407.33717
2034,1,21,21,453.253755
2034,1,21,22,478.9826984
2034,1,21,23,539.4632249
2034,1,21,24,430.9649506
2034,1,22,1,523.848702
2034,1,22,2,458.7332578
2034,1,22,3,421.365521
2034,1,22,4,469.5068665
2034,1,22,5,501.9924899
2034,1,22,6,381.2786325
2034,1,22,7,354.4579086
2034,1,22,8,398.0673346
2034,1,22,9,360.5965996
2034,1,22,10,463.1621792
2034,1,22,11,488.582128
2034,1,22,12,368.5274589
2034,1,22,13,483.226223
2034,1,22,14,454.4691335
2034,1,22,15,455.6021133
2034,1,22,16,474.4507788
2034,1,22,17,380.2280512
2034,1,22,18,533.4481316
2034,1,22,19,535.734691
2034,1,22,20,407.33717
2034,1,22,21,453.253755
2034,1,22,22,478.9826984
2034,1,22,23,539.4632249
2034,1,22,24,430.9649506
2034,1,23,1,523.848702
2034,1,23,2,458.7332578
2034,1,23,3,421.365521
2034,1,23,4,469.5068665
2034,1,23,5,501.9924899
2034,1,23,6,381.2786325
2034,1,23,7,354.4579086
2034,1,23,8,398.0673346
2034,1,23,9,360.5965996
2034,1,23,10,463.1621792
2034,1,23,11,488.582128
2034,1,23,12,368.5274589
2034,1,23,13,483.226223
2034,1,23,14,454.4691335
2034,1,23,15,455.6021133
2034,1,23,16,474.4507788
2034,1,23,17,380.2280512
2034,1,23,18,533.4481316
2034,1,23,19,535.734691
2034,1,23,20,407.33717
2034,1,23,21,453.253755
2034,1,23,22,478.9826984
2034,1,23,23,539.4632249
2034,1,23,24,430.9649506
2034,1,24,1,523.848702
2034,1,24,2,458.7332578
2034,1,24,3,421.365521
2034,1,24,4,469.5068665
2034,1,24,5,501.9924899
2034,1,24,6,381.2786325
2034,1,24,7,354.4579086
2034,1,24,8,398.0673346
2034,1,24,9,360.5965996
2034,1,24,10,463.1621792
2034,1,24,11,488.582128
2034,1,24,12,368.5274589
2034,1,24,13,483.226223
2034,1,24,14,454.4691335
2034,1,24,15,455.6021133
2034,1,24,16,474.4507788
2034,1,24,17,380.2280512
2034,1,24,18,533.4481316
2034,1,24,19,535.734691
2034,1,24,20,407.33717
2034,1,24,21,453.253755
2034,1,24,22,478.9826984
2034,1,24,23,539.4632249
2034,1,24,24,430.9649506
2034,1,25,1,523.848702
2034,1,25,2,458.7332578
2034,1,25,3,421.365521
2034,1,25,4,469.5068665
2034,1,25,5,501.9924899
2034,1,25,6,381.2786325
2034,1,25,7,354.4579086
2034,1,25,8,398.0673346
2034,1,25,9,360.5965996
2034,1,25,10,463.1621792
2034,1,25,11,488.582128
2034,1,25,12,368.5274589
2034,1,25,13,483.226223
2034,1,25,14,454.4691335
2034,1,25,15,455.6021133
2034,1,25,16,474.4507788
2034,1,25,17,380.2280512
2034,1,25,18,533.4481316
2034,1,25,19,535.734691
2034,1,25,20,407.33717
2034,1,25,21,453.253755
2034,1,25,22,478.9826984
2034,1,25,23,539.4632249
2034,1,25,24,430.9649506
2034,1,26,1,523.848702
2034,1,26,2,458.7332578
2034,1,26,3,421.365521
2034,1,26,4,469.5068665
2034,1,26,5,501.9924899
2034,1,26,6,381.2786325
2034,1,26,7,354.4579086
2034,1,26,8,398.0673346
2034,1,26,9,360.5965996
2034,1,26,10,463.1621792
2034,1,26,11,488.582128
2034,1,26,12,368.5274589
2034,1,26,13,483.226223
2034,1,26,14,454.4691335
2034,1,26,15,455.6021133
2034,1,26,16,474.4507788
2034,1,26,17,380.2280512
2034,1,26,18,533.4481316
2034,1,26,19,535.734691
2034,1,26,20,407.33717
2034,1,26,21,453.253755
2034,1,26,22,478.9826984
2034,1,26,23,539.4632249
2034,1,26,24,430.9649506
2034,1,27,1,523.848702
2034,1,27,2,458.7332578
2034,1,27,3,421.365521
2034,1,27,4,469.5068665
2034,1,27,5,501.9924899
2034,1,27,6,381.2786325
2034,1,27,7,354.4579086
2034,1,27,8,398.0673346
2034,1,27,9,360.5965996
2034,1,27,10,463.1621792
2034,1,27,11,488.582128
2034,1,27,12,368.5274589
2034,1,27,13,483.226223
2034,1,27,14,454.4691335
2034,1,27,15,455.6021133
2034,1,27,16,474.4507788
2034,1,27,17,380.2280512
2034,1,27,18,533.4481316
2034,1,27,19,535.734691
2034,1,27,20,407.33717
2034,1,27,21,453.253755
2034,1,27,22,478.9826984
2034,1,27,23,539.4632249
2034,1,27,24,430.9649506
2034,1,28,1,523.848702
2034,1,28,2,458.7332578
2034,1,28,3,421.365521
2034,1,28,4,469.5068665
2034,1,28,5,501.9924899
2034,1,28,6,381.2786325
2034,1,28,7,354.4579086
2034,1,28,8,398.0673346
2034,1,28,9,360.5965996
2034,1,28,10,463.1621792
2034,1,28,11,488.582128
2034,1,28,12,368.5274589
2034,1,28,13,483.226223
2034,1,28,14,454.4691335
2034,1,28,15,455.6021133
2034,1,28,16,474.4507788
2034,1,28,17,380.2280512
2034,1,28,18,533.4481316
2034,1,28,19,535.734691
2034,1,28,20,407.33717
2034,1,28,21,453.253755
2034,1,28,22,478.9826984
2034,1,28,23,539.4632249
2034,1,28,24,430.9649506
2034,1,29,1,523.848702
2034,1,29,2,458.7332578
2034,1,29,3,421.365521
2034,1,29,4,469.5068665
2034,1,29,5,501.9924899
2034,1,29,6,381.2786325
2034,1,29,7,354.4579086
2034,1,29,8,398.0673346
2034,1,29,9,360.5965996
2034,1,29,10,463.1621792
2034,1,29,11,488.582128
2034,1,29,12,368.5274589
2034,1,29,13,483.226223
2034,1,29,14,454.4691335
2034,1,29,15,455.6021133
2034,1,29,16,474.4507788
2034,1,29,17,380.2280512
2034,1,29,18,533.4481316
2034,1,29,19,535.734691
2034,1,29,20,407.33717
2034,1,29,21,453.253755
2034,1,29,22,478.9826984
2034,1,29,23,539.4632249
2034,1,29,24,430.9649506
2034,1,30,1,523.848702
2034,1,30,2,458.7332578
2034,1,30,3,421.365521
2034,1,30,4,469.5068665
2034,1,30,5,501.9924899
2034,1,30,6,381.2786325
2034,1,30,7,354.4579086
2034,1,30,8,398.0673346
2034,1,30,9,360.5965996
2034,1,30,10,463.1621792
2034,1,30,11,488.582128
2034,1,30,12,368.5274589
2034,1,30,13,483.226223
2034,1,30,14,454.4691335
2034,1,30,15,455.6021133
2034,1,30,16,474.4507788
2034,1,30,17,380.2280512
2034,1,30,18,533.4481316
2034,1,30,19,535.734691
2034,1,30,20,407.33717
2034,1,30,21,453.253755
2034,1,30,22,478.9826984
2034,1,30,23,539.4632249
2034,1,30,24,430.9649506
2034,1,31,1,523.848702
2034,1,31,2,458.7332578
2034,1,31,3,421.365521
2034,1,31,4,469.5068665
2034,1,31,5,501.9924899
2034,1,31,6,381.2786325
2034,1,31,7,354.4579086
2034,1,31,8,398.0673346
2034,1,31,9,360.5965996
2034,1,31,10,463.1621792
2034,1,31,11,488.582128
2034,1,31,12,368.5274589
2034,1,31,13,483.226223
2034,1,31,14,454.4691335
2034,1,31,15,455.6021133
2034,1,31,16,474.4507788
2034,1,31,17,380.2280512
2034,1,31,18,533.4481316
2034,1,31,19,535.734691
2034,1,31,20,407.33717
2034,1,31,21,453.253755
2034,1,31,22,478.9826984
2034,1,31,23,539.4632249
2034,1,31,24,430.9649506
2034,2,1,1,416.8372775
2034,2,1,2,381.4467936
2034,2,1,3,407.0523649
2034,2,1,4,473.7133696
2034,2,1,5,523.0087294
2034,2,1,6,446.9336088
2034,2,1,7,378.8100171
2034,2,1,8,410.286536
2034,2,1,9,394.3216786
2034,2,1,10,445.4710218
2034,2,1,11,439.3528765
2034,2,1,12,353.6370419
2034,2,1,13,533.6794341
2034,2,1,14,437.5812923
2034,2,1,15,469.3668084
2034,2,1,16,493.7981903
2034,2,1,17,533.6794341
2034,2,1,18,524.2653182
2034,2,1,19,543.8351434
2034,2,1,20,418.8354597
2034,2,1,21,432.1429409
2034,2,1,22,450.6209759
2034,2,1,23,519.2595629
2034,2,1,24,389.2541239
2034,2,2,1,416.8372775
2034,2,2,2,381.4467936
2034,2,2,3,407.0523649
2034,2,2,4,473.7133696
2034,2,2,5,523.0087294
2034,2,2,6,446.9336088
2034,2,2,7,378.8100171
2034,2,2,8,410.286536
2034,2,2,9,394.3216786
2034,2,2,10,445.4710218
2034,2,2,11,439.3528765
2034,2,2,12,353.6370419
2034,2,2,13,533.6794341
2034,2,2,14,437.5812923
2034,2,2,15,469.3668084
2034,2,2,16,493.7981903
2034,2,2,17,533.6794341
2034,2,2,18,524.2653182
2034,2,2,19,543.8351434
2034,2,2,20,418.8354597
2034,2,2,21,432.1429409
2034,2,2,22,450.6209759
2034,2,2,23,519.2595629
2034,2,2,24,389.2541239
2034,2,3,1,416.8372775
2034,2,3,2,381.4467936
2034,2,3,3,407.0523649
2034,2,3,4,473.7133696
2034,2,3,5,523.0087294
2034,2,3,6,446.9336088
2034,2,3,7,378.8100171
2034,2,3,8,410.286536
2034,2,3,9,394.3216786
2034,2,3,10,445.4710218
2034,2,3,11,439.3528765
2034,2,3,12,353.6370419
2034,2,3,13,533.6794341
2034,2,3,14,437.5812923
2034,2,3,15,469.3668084
2034,2,3,16,493.7981903
2034,2,3,17,533.6794341
2034,2,3,18,524.2653182
2034,2,3,19,543.8351434
2034,2,3,20,418.8354597
2034,2,3,21,432.1429409
2034,2,3,22,450.6209759
2034,2,3,23,519.2595629
2034,2,3,24,389.2541239
2034,2,4,1,416.8372775
2034,2,4,2,381.4467936
2034,2,4,3,407.0523649
2034,2,4,4,473.7133696
2034,2,4,5,523.0087294
2034,2,4,6,446.9336088
2034,2,4,7,378.8100171
2034,2,4,8,410.286536
2034,2,4,9,394.3216786
2034,2,4,10,445.4710218
2034,2,4,11,439.3528765
2034,2,4,12,353.6370419
2034,2,4,13,533.6794341
2034,2,4,14,437.5812923
2034,2,4,15,469.3668084
2034,2,4,16,493.7981903
2034,2,4,17,533.6794341
2034,2,4,18,524.2653182
2034,2,4,19,543.8351434
2034,2,4,20,418.8354597
2034,2,4,21,432.1429409
2034,2,4,22,450.6209759
2034,2,4,23,519.2595629
2034,2,4,24,389.2541239
2034,2,5,1,416.8372775
2034,2,5,2,381.4467936
2034,2,5,3,407.0523649
2034,2,5,4,473.7133696
2034,2,5,5,523.0087294
2034,2,5,6,446.9336088
2034,2,5,7,378.8100171
2034,2,5,8,410.286536
2034,2,5,9,394.3216786
