 Year , Month , Day ,Period,SPIN
2035,4,27,19,50
2035,4,27,20,50
2035,4,27,21,50
2035,4,27,22,50
2035,4,27,23,50
2035,4,27,24,50
2035,4,28,1,50
2035,4,28,2,50
2035,4,28,3,50
2035,4,28,4,50
2035,4,28,5,50
2035,4,28,6,50
2035,4,28,7,50
2035,4,28,8,50
2035,4,28,9,50
2035,4,28,10,50
2035,4,28,11,50
2035,4,28,12,50
2035,4,28,13,50
2035,4,28,14,50
2035,4,28,15,50
2035,4,28,16,50
2035,4,28,17,50
2035,4,28,18,50
2035,4,28,19,50
2035,4,28,20,50
2035,4,28,21,50
2035,4,28,22,50
2035,4,28,23,50
2035,4,28,24,50
2035,4,29,1,50
2035,4,29,2,50
2035,4,29,3,50
2035,4,29,4,50
2035,4,29,5,50
2035,4,29,6,50
2035,4,29,7,50
2035,4,29,8,50
2035,4,29,9,50
2035,4,29,10,50
2035,4,29,11,50
2035,4,29,12,50
2035,4,29,13,50
2035,4,29,14,50
2035,4,29,15,50
2035,4,29,16,50
2035,4,29,17,50
2035,4,29,18,50
2035,4,29,19,50
2035,4,29,20,50
2035,4,29,21,50
2035,4,29,22,50
2035,4,29,23,50
2035,4,29,24,50
2035,4,30,1,50
2035,4,30,2,50
2035,4,30,3,50
2035,4,30,4,50
2035,4,30,5,50
2035,4,30,6,50
2035,4,30,7,50
2035,4,30,8,50
2035,4,30,9,50
2035,4,30,10,50
2035,4,30,11,50
2035,4,30,12,50
2035,4,30,13,50
2035,4,30,14,50
2035,4,30,15,50
2035,4,30,16,50
2035,4,30,17,50
2035,4,30,18,50
2035,4,30,19,50
2035,4,30,20,50
2035,4,30,21,50
2035,4,30,22,50
2035,4,30,23,50
2035,4,30,24,50
2035,5,1,1,50
2035,5,1,2,50
2035,5,1,3,50
2035,5,1,4,50
2035,5,1,5,50
2035,5,1,6,50
2035,5,1,7,50
2035,5,1,8,50
2035,5,1,9,50
2035,5,1,10,50
2035,5,1,11,50
2035,5,1,12,50
2035,5,1,13,50
2035,5,1,14,50
2035,5,1,15,50
2035,5,1,16,50
2035,5,1,17,50
2035,5,1,18,50
2035,5,1,19,50
2035,5,1,20,50
2035,5,1,21,50
2035,5,1,22,50
2035,5,1,23,50
2035,5,1,24,50
2035,5,2,1,50
2035,5,2,2,50
2035,5,2,3,50
2035,5,2,4,50
2035,5,2,5,50
2035,5,2,6,50
2035,5,2,7,50
2035,5,2,8,50
2035,5,2,9,50
2035,5,2,10,50
2035,5,2,11,50
2035,5,2,12,50
2035,5,2,13,50
2035,5,2,14,50
2035,5,2,15,50
2035,5,2,16,50
2035,5,2,17,50
2035,5,2,18,50
2035,5,2,19,50
2035,5,2,20,50
2035,5,2,21,50
2035,5,2,22,50
2035,5,2,23,50
2035,5,2,24,50
2035,5,3,1,50
2035,5,3,2,50
2035,5,3,3,50
2035,5,3,4,50
2035,5,3,5,50
2035,5,3,6,50
2035,5,3,7,50
2035,5,3,8,50
2035,5,3,9,50
2035,5,3,10,50
2035,5,3,11,50
2035,5,3,12,50
2035,5,3,13,50
2035,5,3,14,50
2035,5,3,15,50
2035,5,3,16,50
2035,5,3,17,50
2035,5,3,18,50
2035,5,3,19,50
2035,5,3,20,50
2035,5,3,21,50
2035,5,3,22,50
2035,5,3,23,50
2035,5,3,24,50
2035,5,4,1,50
2035,5,4,2,50
2035,5,4,3,50
2035,5,4,4,50
2035,5,4,5,50
2035,5,4,6,50
2035,5,4,7,50
2035,5,4,8,50
2035,5,4,9,50
2035,5,4,10,50
2035,5,4,11,50
2035,5,4,12,50
2035,5,4,13,50
2035,5,4,14,50
2035,5,4,15,50
2035,5,4,16,50
2035,5,4,17,50
2035,5,4,18,50
2035,5,4,19,50
2035,5,4,20,50
2035,5,4,21,50
2035,5,4,22,50
2035,5,4,23,50
2035,5,4,24,50
2035,5,5,1,50
2035,5,5,2,50
2035,5,5,3,50
2035,5,5,4,50
2035,5,5,5,50
2035,5,5,6,50
2035,5,5,7,50
2035,5,5,8,50
2035,5,5,9,50
2035,5,5,10,50
2035,5,5,11,50
2035,5,5,12,50
2035,5,5,13,50
2035,5,5,14,50
2035,5,5,15,50
2035,5,5,16,50
2035,5,5,17,50
2035,5,5,18,50
2035,5,5,19,50
2035,5,5,20,50
2035,5,5,21,50
2035,5,5,22,50
2035,5,5,23,50
2035,5,5,24,50
2035,5,6,1,50
2035,5,6,2,50
2035,5,6,3,50
2035,5,6,4,50
2035,5,6,5,50
2035,5,6,6,50
2035,5,6,7,50
2035,5,6,8,50
2035,5,6,9,50
2035,5,6,10,50
2035,5,6,11,50
2035,5,6,12,50
2035,5,6,13,50
2035,5,6,14,50
2035,5,6,15,50
2035,5,6,16,50
2035,5,6,17,50
2035,5,6,18,50
2035,5,6,19,50
2035,5,6,20,50
2035,5,6,21,50
2035,5,6,22,50
2035,5,6,23,50
2035,5,6,24,50
2035,5,7,1,50
2035,5,7,2,50
2035,5,7,3,50
2035,5,7,4,50
2035,5,7,5,50
2035,5,7,6,50
2035,5,7,7,50
2035,5,7,8,50
2035,5,7,9,50
2035,5,7,10,50
2035,5,7,11,50
2035,5,7,12,50
2035,5,7,13,50
2035,5,7,14,50
2035,5,7,15,50
2035,5,7,16,50
2035,5,7,17,50
2035,5,7,18,50
2035,5,7,19,50
2035,5,7,20,50
2035,5,7,21,50
2035,5,7,22,50
2035,5,7,23,50
2035,5,7,24,50
2035,5,8,1,50
2035,5,8,2,50
2035,5,8,3,50
2035,5,8,4,50
2035,5,8,5,50
2035,5,8,6,50
2035,5,8,7,50
2035,5,8,8,50
2035,5,8,9,50
2035,5,8,10,50
2035,5,8,11,50
2035,5,8,12,50
2035,5,8,13,50
2035,5,8,14,50
2035,5,8,15,50
2035,5,8,16,50
2035,5,8,17,50
2035,5,8,18,50
2035,5,8,19,50
2035,5,8,20,50
2035,5,8,21,50
2035,5,8,22,50
2035,5,8,23,50
2035,5,8,24,50
2035,5,9,1,50
2035,5,9,2,50
2035,5,9,3,50
2035,5,9,4,50
2035,5,9,5,50
2035,5,9,6,50
2035,5,9,7,50
2035,5,9,8,50
2035,5,9,9,50
2035,5,9,10,50
2035,5,9,11,50
2035,5,9,12,50
2035,5,9,13,50
2035,5,9,14,50
2035,5,9,15,50
2035,5,9,16,50
2035,5,9,17,50
2035,5,9,18,50
2035,5,9,19,50
2035,5,9,20,50
2035,5,9,21,50
2035,5,9,22,50
2035,5,9,23,50
2035,5,9,24,50
2035,5,10,1,50
2035,5,10,2,50
2035,5,10,3,50
2035,5,10,4,50
2035,5,10,5,50
2035,5,10,6,50
2035,5,10,7,50
2035,5,10,8,50
2035,5,10,9,50
2035,5,10,10,50
2035,5,10,11,50
2035,5,10,12,50
2035,5,10,13,50
2035,5,10,14,50
2035,5,10,15,50
2035,5,10,16,50
2035,5,10,17,50
2035,5,10,18,50
2035,5,10,19,50
2035,5,10,20,50
2035,5,10,21,50
2035,5,10,22,50
2035,5,10,23,50
2035,5,10,24,50
2035,5,11,1,50
2035,5,11,2,50
2035,5,11,3,50
2035,5,11,4,50
2035,5,11,5,50
2035,5,11,6,50
2035,5,11,7,50
2035,5,11,8,50
2035,5,11,9,50
2035,5,11,10,50
2035,5,11,11,50
2035,5,11,12,50
2035,5,11,13,50
2035,5,11,14,50
2035,5,11,15,50
2035,5,11,16,50
2035,5,11,17,50
2035,5,11,18,50
2035,5,11,19,50
2035,5,11,20,50
2035,5,11,21,50
2035,5,11,22,50
2035,5,11,23,50
2035,5,11,24,50
2035,5,12,1,50
2035,5,12,2,50
2035,5,12,3,50
2035,5,12,4,50
2035,5,12,5,50
2035,5,12,6,50
2035,5,12,7,50
2035,5,12,8,50
2035,5,12,9,50
2035,5,12,10,50
2035,5,12,11,50
2035,5,12,12,50
2035,5,12,13,50
2035,5,12,14,50
2035,5,12,15,50
2035,5,12,16,50
2035,5,12,17,50
2035,5,12,18,50
2035,5,12,19,50
2035,5,12,20,50
2035,5,12,21,50
2035,5,12,22,50
2035,5,12,23,50
2035,5,12,24,50
2035,5,13,1,50
2035,5,13,2,50
2035,5,13,3,50
2035,5,13,4,50
2035,5,13,5,50
2035,5,13,6,50
2035,5,13,7,50
2035,5,13,8,50
2035,5,13,9,50
2035,5,13,10,50
2035,5,13,11,50
2035,5,13,12,50
2035,5,13,13,50
2035,5,13,14,50
2035,5,13,15,50
2035,5,13,16,50
2035,5,13,17,50
2035,5,13,18,50
2035,5,13,19,50
2035,5,13,20,50
2035,5,13,21,50
2035,5,13,22,50
2035,5,13,23,50
2035,5,13,24,50
2035,5,14,1,50
2035,5,14,2,50
2035,5,14,3,50
2035,5,14,4,50
2035,5,14,5,50
2035,5,14,6,50
2035,5,14,7,50
2035,5,14,8,50
2035,5,14,9,50
2035,5,14,10,50
2035,5,14,11,50
2035,5,14,12,50
2035,5,14,13,50
2035,5,14,14,50
2035,5,14,15,50
2035,5,14,16,50
2035,5,14,17,50
2035,5,14,18,50
2035,5,14,19,50
2035,5,14,20,50
2035,5,14,21,50
2035,5,14,22,50
2035,5,14,23,50
2035,5,14,24,50
2035,5,15,1,50
2035,5,15,2,50
2035,5,15,3,50
2035,5,15,4,50
2035,5,15,5,50
2035,5,15,6,50
2035,5,15,7,50
2035,5,15,8,50
2035,5,15,9,50
2035,5,15,10,50
2035,5,15,11,50
2035,5,15,12,50
2035,5,15,13,50
2035,5,15,14,50
2035,5,15,15,50
2035,5,15,16,50
2035,5,15,17,50
2035,5,15,18,50
2035,5,15,19,50
2035,5,15,20,50
2035,5,15,21,50
2035,5,15,22,50
2035,5,15,23,50
2035,5,15,24,50
2035,5,16,1,50
2035,5,16,2,50
2035,5,16,3,50
2035,5,16,4,50
2035,5,16,5,50
2035,5,16,6,50
2035,5,16,7,50
2035,5,16,8,50
2035,5,16,9,50
2035,5,16,10,50
2035,5,16,11,50
2035,5,16,12,50
2035,5,16,13,50
2035,5,16,14,50
2035,5,16,15,50
2035,5,16,16,50
2035,5,16,17,50
2035,5,16,18,50
2035,5,16,19,50
2035,5,16,20,50
2035,5,16,21,50
2035,5,16,22,50
2035,5,16,23,50
2035,5,16,24,50
2035,5,17,1,50
2035,5,17,2,50
2035,5,17,3,50
2035,5,17,4,50
2035,5,17,5,50
2035,5,17,6,50
2035,5,17,7,50
2035,5,17,8,50
2035,5,17,9,50
2035,5,17,10,50
2035,5,17,11,50
2035,5,17,12,50
2035,5,17,13,50
2035,5,17,14,50
2035,5,17,15,50
2035,5,17,16,50
2035,5,17,17,50
2035,5,17,18,50
2035,5,17,19,50
2035,5,17,20,50
2035,5,17,21,50
2035,5,17,22,50
2035,5,17,23,50
2035,5,17,24,50
2035,5,18,1,50
2035,5,18,2,50
2035,5,18,3,50
2035,5,18,4,50
2035,5,18,5,50
2035,5,18,6,50
2035,5,18,7,50
2035,5,18,8,50
2035,5,18,9,50
2035,5,18,10,50
2035,5,18,11,50
2035,5,18,12,50
2035,5,18,13,50
2035,5,18,14,50
2035,5,18,15,50
2035,5,18,16,50
2035,5,18,17,50
2035,5,18,18,50
2035,5,18,19,50
2035,5,18,20,50
2035,5,18,21,50
2035,5,18,22,50
2035,5,18,23,50
2035,5,18,24,50
2035,5,19,1,50
2035,5,19,2,50
2035,5,19,3,50
2035,5,19,4,50
2035,5,19,5,50
2035,5,19,6,50
2035,5,19,7,50
2035,5,19,8,50
2035,5,19,9,50
2035,5,19,10,50
2035,5,19,11,50
2035,5,19,12,50
2035,5,19,13,50
2035,5,19,14,50
2035,5,19,15,50
2035,5,19,16,50
2035,5,19,17,50
2035,5,19,18,50
2035,5,19,19,50
2035,5,19,20,50
2035,5,19,21,50
2035,5,19,22,50
2035,5,19,23,50
2035,5,19,24,50
2035,5,20,1,50
2035,5,20,2,50
2035,5,20,3,50
2035,5,20,4,50
2035,5,20,5,50
2035,5,20,6,50
2035,5,20,7,50
2035,5,20,8,50
2035,5,20,9,50
2035,5,20,10,50
2035,5,20,11,50
2035,5,20,12,50
2035,5,20,13,50
2035,5,20,14,50
2035,5,20,15,50
2035,5,20,16,50
2035,5,20,17,50
2035,5,20,18,50
2035,5,20,19,50
2035,5,20,20,50
2035,5,20,21,50
2035,5,20,22,50
2035,5,20,23,50
2035,5,20,24,50
2035,5,21,1,50
2035,5,21,2,50
2035,5,21,3,50
2035,5,21,4,50
2035,5,21,5,50
2035,5,21,6,50
2035,5,21,7,50
2035,5,21,8,50
2035,5,21,9,50
2035,5,21,10,50
2035,5,21,11,50
2035,5,21,12,50
2035,5,21,13,50
2035,5,21,14,50
2035,5,21,15,50
2035,5,21,16,50
2035,5,21,17,50
2035,5,21,18,50
2035,5,21,19,50
2035,5,21,20,50
2035,5,21,21,50
2035,5,21,22,50
2035,5,21,23,50
2035,5,21,24,50
2035,5,22,1,50
2035,5,22,2,50
2035,5,22,3,50
2035,5,22,4,50
2035,5,22,5,50
2035,5,22,6,50
2035,5,22,7,50
2035,5,22,8,50
2035,5,22,9,50
2035,5,22,10,50
2035,5,22,11,50
2035,5,22,12,50
2035,5,22,13,50
2035,5,22,14,50
2035,5,22,15,50
2035,5,22,16,50
2035,5,22,17,50
2035,5,22,18,50
2035,5,22,19,50
2035,5,22,20,50
2035,5,22,21,50
2035,5,22,22,50
2035,5,22,23,50
2035,5,22,24,50
2035,5,23,1,50
2035,5,23,2,50
2035,5,23,3,50
2035,5,23,4,50
2035,5,23,5,50
2035,5,23,6,50
2035,5,23,7,50
2035,5,23,8,50
2035,5,23,9,50
2035,5,23,10,50
2035,5,23,11,50
2035,5,23,12,50
2035,5,23,13,50
2035,5,23,14,50
2035,5,23,15,50
2035,5,23,16,50
2035,5,23,17,50
2035,5,23,18,50
2035,5,23,19,50
2035,5,23,20,50
2035,5,23,21,50
2035,5,23,22,50
2035,5,23,23,50
2035,5,23,24,50
2035,5,24,1,50
2035,5,24,2,50
2035,5,24,3,50
2035,5,24,4,50
2035,5,24,5,50
2035,5,24,6,50
2035,5,24,7,50
2035,5,24,8,50
2035,5,24,9,50
2035,5,24,10,50
2035,5,24,11,50
2035,5,24,12,50
2035,5,24,13,50
2035,5,24,14,50
2035,5,24,15,50
2035,5,24,16,50
2035,5,24,17,50
2035,5,24,18,50
2035,5,24,19,50
2035,5,24,20,50
2035,5,24,21,50
2035,5,24,22,50
2035,5,24,23,50
2035,5,24,24,50
2035,5,25,1,50
2035,5,25,2,50
2035,5,25,3,50
2035,5,25,4,50
2035,5,25,5,50
2035,5,25,6,50
2035,5,25,7,50
2035,5,25,8,50
2035,5,25,9,50
2035,5,25,10,50
2035,5,25,11,50
2035,5,25,12,50
2035,5,25,13,50
2035,5,25,14,50
2035,5,25,15,50
2035,5,25,16,50
2035,5,25,17,50
2035,5,25,18,50
2035,5,25,19,50
2035,5,25,20,50
2035,5,25,21,50
2035,5,25,22,50
2035,5,25,23,50
2035,5,25,24,50
2035,5,26,1,50
2035,5,26,2,50
2035,5,26,3,50
2035,5,26,4,50
2035,5,26,5,50
2035,5,26,6,50
2035,5,26,7,50
2035,5,26,8,50
2035,5,26,9,50
2035,5,26,10,50
2035,5,26,11,50
2035,5,26,12,50
2035,5,26,13,50
2035,5,26,14,50
2035,5,26,15,50
2035,5,26,16,50
2035,5,26,17,50
2035,5,26,18,50
2035,5,26,19,50
2035,5,26,20,50
2035,5,26,21,50
2035,5,26,22,50
2035,5,26,23,50
2035,5,26,24,50
2035,5,27,1,50
2035,5,27,2,50
2035,5,27,3,50
2035,5,27,4,50
2035,5,27,5,50
2035,5,27,6,50
2035,5,27,7,50
2035,5,27,8,50
2035,5,27,9,50
2035,5,27,10,50
2035,5,27,11,50
2035,5,27,12,50
2035,5,27,13,50
2035,5,27,14,50
2035,5,27,15,50
2035,5,27,16,50
2035,5,27,17,50
2035,5,27,18,50
2035,5,27,19,50
2035,5,27,20,50
2035,5,27,21,50
2035,5,27,22,50
2035,5,27,23,50
2035,5,27,24,50
2035,5,28,1,50
2035,5,28,2,50
2035,5,28,3,50
2035,5,28,4,50
2035,5,28,5,50
2035,5,28,6,50
2035,5,28,7,50
2035,5,28,8,50
2035,5,28,9,50
2035,5,28,10,50
2035,5,28,11,50
2035,5,28,12,50
2035,5,28,13,50
2035,5,28,14,50
2035,5,28,15,50
2035,5,28,16,50
2035,5,28,17,50
2035,5,28,18,50
2035,5,28,19,50
2035,5,28,20,50
2035,5,28,21,50
2035,5,28,22,50
2035,5,28,23,50
2035,5,28,24,50
2035,5,29,1,50
2035,5,29,2,50
2035,5,29,3,50
2035,5,29,4,50
2035,5,29,5,50
2035,5,29,6,50
2035,5,29,7,50
2035,5,29,8,50
2035,5,29,9,50
2035,5,29,10,50
2035,5,29,11,50
2035,5,29,12,50
2035,5,29,13,50
2035,5,29,14,50
2035,5,29,15,50
2035,5,29,16,50
2035,5,29,17,50
2035,5,29,18,50
2035,5,29,19,50
2035,5,29,20,50
2035,5,29,21,50
2035,5,29,22,50
2035,5,29,23,50
2035,5,29,24,50
2035,5,30,1,50
2035,5,30,2,50
2035,5,30,3,50
2035,5,30,4,50
2035,5,30,5,50
2035,5,30,6,50
2035,5,30,7,50
2035,5,30,8,50
2035,5,30,9,50
2035,5,30,10,50
2035,5,30,11,50
2035,5,30,12,50
2035,5,30,13,50
2035,5,30,14,50
2035,5,30,15,50
2035,5,30,16,50
2035,5,30,17,50
2035,5,30,18,50
2035,5,30,19,50
2035,5,30,20,50
2035,5,30,21,50
2035,5,30,22,50
2035,5,30,23,50
2035,5,30,24,50
2035,5,31,1,50
2035,5,31,2,50
2035,5,31,3,50
2035,5,31,4,50
2035,5,31,5,50
2035,5,31,6,50
2035,5,31,7,50
2035,5,31,8,50
2035,5,31,9,50
2035,5,31,10,50
2035,5,31,11,50
2035,5,31,12,50
2035,5,31,13,50
2035,5,31,14,50
2035,5,31,15,50
2035,5,31,16,50
2035,5,31,17,50
2035,5,31,18,50
2035,5,31,19,50
2035,5,31,20,50
2035,5,31,21,50
2035,5,31,22,50
2035,5,31,23,50
2035,5,31,24,50
2035,6,1,1,50
2035,6,1,2,50
2035,6,1,3,50
2035,6,1,4,50
2035,6,1,5,50
2035,6,1,6,50
2035,6,1,7,50
2035,6,1,8,50
2035,6,1,9,50
2035,6,1,10,50
2035,6,1,11,50
2035,6,1,12,50
2035,6,1,13,50
2035,6,1,14,50
2035,6,1,15,50
2035,6,1,16,50
2035,6,1,17,50
2035,6,1,18,50
2035,6,1,19,50
2035,6,1,20,50
2035,6,1,21,50
2035,6,1,22,50
2035,6,1,23,50
2035,6,1,24,50
2035,6,2,1,50
2035,6,2,2,50
2035,6,2,3,50
2035,6,2,4,50
2035,6,2,5,50
2035,6,2,6,50
2035,6,2,7,50
2035,6,2,8,50
2035,6,2,9,50
2035,6,2,10,50
2035,6,2,11,50
2035,6,2,12,50
2035,6,2,13,50
2035,6,2,14,50
2035,6,2,15,50
2035,6,2,16,50
2035,6,2,17,50
2035,6,2,18,50
2035,6,2,19,50
2035,6,2,20,50
2035,6,2,21,50
2035,6,2,22,50
2035,6,2,23,50
2035,6,2,24,50
2035,6,3,1,50
2035,6,3,2,50
2035,6,3,3,50
2035,6,3,4,50
2035,6,3,5,50
2035,6,3,6,50
2035,6,3,7,50
2035,6,3,8,50
2035,6,3,9,50
2035,6,3,10,50
2035,6,3,11,50
2035,6,3,12,50
2035,6,3,13,50
2035,6,3,14,50
2035,6,3,15,50
2035,6,3,16,50
2035,6,3,17,50
2035,6,3,18,50
2035,6,3,19,50
2035,6,3,20,50
2035,6,3,21,50
2035,6,3,22,50
2035,6,3,23,50
2035,6,3,24,50
2035,6,4,1,50
2035,6,4,2,50
2035,6,4,3,50
2035,6,4,4,50
2035,6,4,5,50
2035,6,4,6,50
2035,6,4,7,50
2035,6,4,8,50
2035,6,4,9,50
2035,6,4,10,50
2035,6,4,11,50
2035,6,4,12,50
2035,6,4,13,50
2035,6,4,14,50
2035,6,4,15,50
2035,6,4,16,50
2035,6,4,17,50
2035,6,4,18,50
2035,6,4,19,50
2035,6,4,20,50
2035,6,4,21,50
2035,6,4,22,50
2035,6,4,23,50
2035,6,4,24,50
2035,6,5,1,50
2035,6,5,2,50
2035,6,5,3,50
2035,6,5,4,50
2035,6,5,5,50
2035,6,5,6,50
2035,6,5,7,50
2035,6,5,8,50
2035,6,5,9,50
2035,6,5,10,50
2035,6,5,11,50
2035,6,5,12,50
2035,6,5,13,50
2035,6,5,14,50
2035,6,5,15,50
2035,6,5,16,50
2035,6,5,17,50
2035,6,5,18,50
2035,6,5,19,50
2035,6,5,20,50
2035,6,5,21,50
2035,6,5,22,50
2035,6,5,23,50
2035,6,5,24,50
2035,6,6,1,50
2035,6,6,2,50
2035,6,6,3,50
2035,6,6,4,50
2035,6,6,5,50
2035,6,6,6,50
2035,6,6,7,50
2035,6,6,8,50
2035,6,6,9,50
2035,6,6,10,50
2035,6,6,11,50
2035,6,6,12,50
2035,6,6,13,50
2035,6,6,14,50
2035,6,6,15,50
2035,6,6,16,50
2035,6,6,17,50
2035,6,6,18,50
2035,6,6,19,50
2035,6,6,20,50
2035,6,6,21,50
2035,6,6,22,50
2035,6,6,23,50
2035,6,6,24,50
2035,6,7,1,50
2035,6,7,2,50
2035,6,7,3,50
2035,6,7,4,50
2035,6,7,5,50
2035,6,7,6,50
2035,6,7,7,50
2035,6,7,8,50
2035,6,7,9,50
2035,6,7,10,50
2035,6,7,11,50
2035,6,7,12,50
2035,6,7,13,50
2035,6,7,14,50
2035,6,7,15,50
2035,6,7,16,50
2035,6,7,17,50
2035,6,7,18,50
2035,6,7,19,50
2035,6,7,20,50
2035,6,7,21,50
2035,6,7,22,50
2035,6,7,23,50
2035,6,7,24,50
2035,6,8,1,50
2035,6,8,2,50
2035,6,8,3,50
2035,6,8,4,50
2035,6,8,5,50
2035,6,8,6,50
2035,6,8,7,50
2035,6,8,8,50
2035,6,8,9,50
2035,6,8,10,50
2035,6,8,11,50
2035,6,8,12,50
2035,6,8,13,50
2035,6,8,14,50
2035,6,8,15,50
2035,6,8,16,50
2035,6,8,17,50
2035,6,8,18,50
2035,6,8,19,50
2035,6,8,20,50
2035,6,8,21,50
2035,6,8,22,50
2035,6,8,23,50
2035,6,8,24,50
2035,6,9,1,50
2035,6,9,2,50
2035,6,9,3,50
2035,6,9,4,50
2035,6,9,5,50
2035,6,9,6,50
2035,6,9,7,50
2035,6,9,8,50
2035,6,9,9,50
2035,6,9,10,50
2035,6,9,11,50
2035,6,9,12,50
2035,6,9,13,50
2035,6,9,14,50
2035,6,9,15,50
2035,6,9,16,50
2035,6,9,17,50
2035,6,9,18,50
2035,6,9,19,50
2035,6,9,20,50
2035,6,9,21,50
2035,6,9,22,50
2035,6,9,23,50
2035,6,9,24,50
2035,6,10,1,50
2035,6,10,2,50
2035,6,10,3,50
2035,6,10,4,50
2035,6,10,5,50
2035,6,10,6,50
2035,6,10,7,50
2035,6,10,8,50
2035,6,10,9,50
2035,6,10,10,50
2035,6,10,11,50
2035,6,10,12,50
2035,6,10,13,50
2035,6,10,14,50
2035,6,10,15,50
2035,6,10,16,50
2035,6,10,17,50
2035,6,10,18,50
2035,6,10,19,50
2035,6,10,20,50
2035,6,10,21,50
2035,6,10,22,50
2035,6,10,23,50
2035,6,10,24,50
2035,6,11,1,50
2035,6,11,2,50
2035,6,11,3,50
2035,6,11,4,50
2035,6,11,5,50
2035,6,11,6,50
2035,6,11,7,50
2035,6,11,8,50
2035,6,11,9,50
2035,6,11,10,50
2035,6,11,11,50
2035,6,11,12,50
2035,6,11,13,50
2035,6,11,14,50
2035,6,11,15,50
2035,6,11,16,50
2035,6,11,17,50
2035,6,11,18,50
2035,6,11,19,50
2035,6,11,20,50
2035,6,11,21,50
2035,6,11,22,50
2035,6,11,23,50
2035,6,11,24,50
2035,6,12,1,50
2035,6,12,2,50
2035,6,12,3,50
2035,6,12,4,50
2035,6,12,5,50
2035,6,12,6,50
2035,6,12,7,50
2035,6,12,8,50
2035,6,12,9,50
2035,6,12,10,50
2035,6,12,11,50
2035,6,12,12,50
2035,6,12,13,50
2035,6,12,14,50
2035,6,12,15,50
2035,6,12,16,50
2035,6,12,17,50
2035,6,12,18,50
2035,6,12,19,50
2035,6,12,20,50
2035,6,12,21,50
2035,6,12,22,50
2035,6,12,23,50
2035,6,12,24,50
2035,6,13,1,50
2035,6,13,2,50
2035,6,13,3,50
2035,6,13,4,50
2035,6,13,5,50
2035,6,13,6,50
2035,6,13,7,50
2035,6,13,8,50
2035,6,13,9,50
2035,6,13,10,50
2035,6,13,11,50
2035,6,13,12,50
2035,6,13,13,50
2035,6,13,14,50
2035,6,13,15,50
2035,6,13,16,50
2035,6,13,17,50
2035,6,13,18,50
2035,6,13,19,50
2035,6,13,20,50
2035,6,13,21,50
2035,6,13,22,50
2035,6,13,23,50
2035,6,13,24,50
2035,6,14,1,50
2035,6,14,2,50
2035,6,14,3,50
2035,6,14,4,50
2035,6,14,5,50
2035,6,14,6,50
2035,6,14,7,50
2035,6,14,8,50
2035,6,14,9,50
2035,6,14,10,50
2035,6,14,11,50
2035,6,14,12,50
2035,6,14,13,50
2035,6,14,14,50
2035,6,14,15,50
2035,6,14,16,50
2035,6,14,17,50
2035,6,14,18,50
2035,6,14,19,50
2035,6,14,20,50
2035,6,14,21,50
2035,6,14,22,50
2035,6,14,23,50
2035,6,14,24,50
2035,6,15,1,50
2035,6,15,2,50
2035,6,15,3,50
2035,6,15,4,50
2035,6,15,5,50
2035,6,15,6,50
2035,6,15,7,50
2035,6,15,8,50
2035,6,15,9,50
2035,6,15,10,50
2035,6,15,11,50
2035,6,15,12,50
2035,6,15,13,50
2035,6,15,14,50
2035,6,15,15,50
2035,6,15,16,50
2035,6,15,17,50
2035,6,15,18,50
2035,6,15,19,50
2035,6,15,20,50
2035,6,15,21,50
2035,6,15,22,50
2035,6,15,23,50
2035,6,15,24,50
2035,6,16,1,50
2035,6,16,2,50
2035,6,16,3,50
2035,6,16,4,50
2035,6,16,5,50
2035,6,16,6,50
2035,6,16,7,50
2035,6,16,8,50
2035,6,16,9,50
2035,6,16,10,50
2035,6,16,11,50
2035,6,16,12,50
2035,6,16,13,50
2035,6,16,14,50
2035,6,16,15,50
2035,6,16,16,50
2035,6,16,17,50
2035,6,16,18,50
2035,6,16,19,50
2035,6,16,20,50
2035,6,16,21,50
2035,6,16,22,50
2035,6,16,23,50
2035,6,16,24,50
2035,6,17,1,50
2035,6,17,2,50
2035,6,17,3,50
2035,6,17,4,50
2035,6,17,5,50
2035,6,17,6,50
2035,6,17,7,50
2035,6,17,8,50
2035,6,17,9,50
2035,6,17,10,50
2035,6,17,11,50
2035,6,17,12,50
2035,6,17,13,50
2035,6,17,14,50
2035,6,17,15,50
2035,6,17,16,50
2035,6,17,17,50
2035,6,17,18,50
2035,6,17,19,50
2035,6,17,20,50
2035,6,17,21,50
2035,6,17,22,50
2035,6,17,23,50
2035,6,17,24,50
2035,6,18,1,50
2035,6,18,2,50
2035,6,18,3,50
2035,6,18,4,50
2035,6,18,5,50
2035,6,18,6,50
2035,6,18,7,50
2035,6,18,8,50
2035,6,18,9,50
2035,6,18,10,50
2035,6,18,11,50
2035,6,18,12,50
2035,6,18,13,50
2035,6,18,14,50
2035,6,18,15,50
2035,6,18,16,50
2035,6,18,17,50
2035,6,18,18,50
2035,6,18,19,50
2035,6,18,20,50
2035,6,18,21,50
2035,6,18,22,50
2035,6,18,23,50
2035,6,18,24,50
2035,6,19,1,50
2035,6,19,2,50
2035,6,19,3,50
2035,6,19,4,50
2035,6,19,5,50
2035,6,19,6,50
2035,6,19,7,50
2035,6,19,8,50
2035,6,19,9,50
2035,6,19,10,50
2035,6,19,11,50
2035,6,19,12,50
2035,6,19,13,50
2035,6,19,14,50
2035,6,19,15,50
2035,6,19,16,50
2035,6,19,17,50
